Timestamp,TotalInputTokens,TotalOutputTokens,ArrivalRate,Hour,Minute,ActiveSeconds,Energy_Joules,Energy_kWh
2024-01-03 07:50:00,0,0,0,7,50,0.0,3000.0,0.0008333333333333334
2024-01-03 07:51:00,0,0,0,7,51,0.0,3000.0,0.0008333333333333334
2024-01-03 07:52:00,0,0,0,7,52,0.0,3000.0,0.0008333333333333334
2024-01-03 07:53:00,0,0,0,7,53,0.0,3000.0,0.0008333333333333334
2024-01-03 07:54:00,1845,359,1,7,54,10.82,6246.0,0.001735
2024-01-03 07:55:00,0,0,0,7,55,0.0,3000.0,0.0008333333333333334
2024-01-03 07:56:00,1740,479,1,7,56,13.715000000000002,7114.500000000001,0.00197625
2024-01-03 07:57:00,0,0,0,7,57,0.0,3000.0,0.0008333333333333334
2024-01-03 07:58:00,1904,239,1,7,58,7.8790000000000004,5363.700000000001,0.001489916666666667
2024-01-03 07:59:00,1888,137,1,7,59,5.313000000000001,4593.9,0.0012760833333333333
2024-01-03 08:00:00,0,0,0,8,0,0.0,3000.0,0.0008333333333333334
2024-01-03 08:01:00,0,0,0,8,1,0.0,3000.0,0.0008333333333333334
2024-01-03 08:02:00,0,0,0,8,2,0.0,3000.0,0.0008333333333333334
2024-01-03 08:03:00,0,0,0,8,3,0.0,3000.0,0.0008333333333333334
2024-01-03 08:04:00,2075,488,1,8,4,14.275000000000002,7282.5,0.002022916666666667
2024-01-03 08:05:00,0,0,0,8,5,0.0,3000.0,0.0008333333333333334
2024-01-03 08:06:00,2098,543,1,8,6,15.673000000000002,7701.9000000000015,0.002139416666666667
2024-01-03 08:07:00,0,0,0,8,7,0.0,3000.0,0.0008333333333333334
2024-01-03 08:08:00,0,0,0,8,8,0.0,3000.0,0.0008333333333333334
2024-01-03 08:09:00,2131,169,1,8,9,6.356000000000001,4906.8,0.001363
2024-01-03 08:10:00,0,0,0,8,10,0.0,3000.0,0.0008333333333333334
2024-01-03 08:11:00,0,0,0,8,11,0.0,3000.0,0.0008333333333333334
2024-01-03 08:12:00,0,0,0,8,12,0.0,3000.0,0.0008333333333333334
2024-01-03 08:13:00,0,0,0,8,13,0.0,3000.0,0.0008333333333333334
2024-01-03 08:14:00,0,0,0,8,14,0.0,3000.0,0.0008333333333333334
2024-01-03 08:15:00,0,0,0,8,15,0.0,3000.0,0.0008333333333333334
2024-01-03 08:16:00,0,0,0,8,16,0.0,3000.0,0.0008333333333333334
2024-01-03 08:17:00,0,0,0,8,17,0.0,3000.0,0.0008333333333333334
2024-01-03 08:18:00,2100,228,1,8,18,7.800000000000001,5340.0,0.0014833333333333332
2024-01-03 08:19:00,0,0,0,8,19,0.0,3000.0,0.0008333333333333334
2024-01-03 08:20:00,0,0,0,8,20,0.0,3000.0,0.0008333333333333334
2024-01-03 08:21:00,0,0,0,8,21,0.0,3000.0,0.0008333333333333334
2024-01-03 08:22:00,0,0,0,8,22,0.0,3000.0,0.0008333333333333334
2024-01-03 08:23:00,0,0,0,8,23,0.0,3000.0,0.0008333333333333334
2024-01-03 08:24:00,0,0,0,8,24,0.0,3000.0,0.0008333333333333334
2024-01-03 08:25:00,0,0,0,8,25,0.0,3000.0,0.0008333333333333334
2024-01-03 08:26:00,0,0,0,8,26,0.0,3000.0,0.0008333333333333334
2024-01-03 08:27:00,0,0,0,8,27,0.0,3000.0,0.0008333333333333334
2024-01-03 08:28:00,183,52,2,8,28,1.483,3444.9000000000005,0.0009569166666666668
2024-01-03 08:29:00,0,0,0,8,29,0.0,3000.0,0.0008333333333333334
2024-01-03 08:30:00,0,0,0,8,30,0.0,3000.0,0.0008333333333333334
2024-01-03 08:31:00,0,0,0,8,31,0.0,3000.0,0.0008333333333333334
2024-01-03 08:32:00,98,77,1,8,32,2.023,3606.9,0.0010019166666666668
2024-01-03 08:33:00,284,77,1,8,33,2.209,3662.7,0.0010174166666666667
2024-01-03 08:34:00,0,0,0,8,34,0.0,3000.0,0.0008333333333333334
2024-01-03 08:35:00,0,0,0,8,35,0.0,3000.0,0.0008333333333333334
2024-01-03 08:36:00,0,0,0,8,36,0.0,3000.0,0.0008333333333333334
2024-01-03 08:37:00,39,384,1,8,37,9.639000000000001,5891.700000000001,0.0016365833333333336
2024-01-03 08:38:00,0,0,0,8,38,0.0,3000.0,0.0008333333333333334
2024-01-03 08:39:00,0,0,0,8,39,0.0,3000.0,0.0008333333333333334
2024-01-03 08:40:00,27,86,1,8,40,2.177,3653.1000000000004,0.00101475
2024-01-03 08:41:00,0,0,0,8,41,0.0,3000.0,0.0008333333333333334
2024-01-03 08:42:00,27,417,1,8,42,10.452,6135.6,0.0017043333333333335
2024-01-03 08:43:00,0,0,0,8,43,0.0,3000.0,0.0008333333333333334
2024-01-03 08:44:00,0,0,0,8,44,0.0,3000.0,0.0008333333333333334
2024-01-03 08:45:00,1497,265,1,8,45,8.122,5436.6,0.0015101666666666668
2024-01-03 08:46:00,89,78,1,8,46,2.039,3611.7,0.00100325
2024-01-03 08:47:00,12,109,1,8,47,2.737,3821.1000000000004,0.0010614166666666667
2024-01-03 08:48:00,146,367,1,8,48,9.321000000000002,5796.300000000001,0.0016100833333333336
2024-01-03 08:49:00,12,114,1,8,49,2.862,3858.6000000000004,0.0010718333333333335
2024-01-03 08:50:00,607,472,2,8,50,12.407,6722.1,0.0018672500000000002
2024-01-03 08:51:00,1146,857,4,8,51,22.571,9771.300000000001,0.0027142500000000005
2024-01-03 08:52:00,2015,788,3,8,52,21.715000000000003,9514.5,0.0026429166666666667
2024-01-03 08:53:00,2440,728,2,8,53,20.64,9192.0,0.0025533333333333332
2024-01-03 08:54:00,199,733,3,8,54,18.524,8557.2,0.002377
2024-01-03 08:55:00,338,315,2,8,55,8.213,5463.9,0.00151775
2024-01-03 08:56:00,1121,1442,4,8,56,37.17100000000001,14151.300000000001,0.003930916666666667
2024-01-03 08:57:00,0,0,0,8,57,0.0,3000.0,0.0008333333333333334
2024-01-03 08:58:00,669,243,2,8,58,6.744,5023.200000000001,0.0013953333333333335
2024-01-03 08:59:00,387,209,2,8,59,5.612,4683.6,0.001301
2024-01-03 09:00:00,1624,419,1,9,0,12.099000000000002,6629.700000000001,0.0018415833333333335
2024-01-03 09:01:00,908,604,3,9,1,16.008000000000003,7802.4000000000015,0.0021673333333333336
2024-01-03 09:02:00,2515,1046,3,9,2,28.665000000000003,11599.500000000002,0.0032220833333333337
2024-01-03 09:03:00,2876,1124,4,9,3,30.976000000000003,12292.8,0.0034146666666666665
2024-01-03 09:04:00,3444,1020,6,9,4,28.944,11683.199999999999,0.003245333333333333
2024-01-03 09:05:00,401,126,1,9,5,3.551,4065.3,0.00112925
2024-01-03 09:06:00,501,27,1,9,6,1.1760000000000002,3352.7999999999997,0.0009313333333333333
2024-01-03 09:07:00,1931,396,1,9,7,11.831,6549.299999999999,0.00181925
2024-01-03 09:08:00,781,144,1,9,8,4.381,4314.3,0.0011984166666666666
2024-01-03 09:09:00,0,0,0,9,9,0.0,3000.0,0.0008333333333333334
2024-01-03 09:10:00,0,0,0,9,10,0.0,3000.0,0.0008333333333333334
2024-01-03 09:11:00,0,0,0,9,11,0.0,3000.0,0.0008333333333333334
2024-01-03 09:12:00,1547,407,1,9,12,11.722000000000001,6516.6,0.0018101666666666667
2024-01-03 09:13:00,0,0,0,9,13,0.0,3000.0,0.0008333333333333334
2024-01-03 09:14:00,88,430,1,9,14,10.838,6251.4,0.0017365
2024-01-03 09:15:00,1571,582,1,9,15,16.121000000000002,7836.3,0.00217675
2024-01-03 09:16:00,578,866,2,9,16,22.228,9668.4,0.0026856666666666665
2024-01-03 09:17:00,1502,950,2,9,17,25.252,10575.599999999999,0.002937666666666666
2024-01-03 09:18:00,18,358,1,9,18,8.968000000000002,5690.400000000001,0.0015806666666666669
2024-01-03 09:19:00,2321,654,2,9,19,18.671000000000003,8601.300000000001,0.0023892500000000003
2024-01-03 09:20:00,91,794,1,9,20,19.941000000000003,8982.300000000001,0.0024950833333333335
2024-01-03 09:21:00,1024,1162,3,9,21,30.074,12022.2,0.0033395
2024-01-03 09:22:00,2172,894,2,9,22,24.522000000000002,10356.6,0.0028768333333333332
2024-01-03 09:23:00,0,0,0,9,23,0.0,3000.0,0.0008333333333333334
2024-01-03 09:24:00,2710,768,2,9,24,21.910000000000004,9573.0,0.002659166666666667
2024-01-03 09:25:00,0,0,0,9,25,0.0,3000.0,0.0008333333333333334
2024-01-03 09:26:00,381,402,5,9,26,10.431000000000001,6129.300000000001,0.0017025833333333337
2024-01-03 09:27:00,346,196,2,9,27,5.246,4573.8,0.0012705000000000001
2024-01-03 09:28:00,0,0,0,9,28,0.0,3000.0,0.0008333333333333334
2024-01-03 09:29:00,501,1607,3,9,29,40.676,15202.800000000001,0.004223
2024-01-03 09:30:00,0,0,0,9,30,0.0,3000.0,0.0008333333333333334
2024-01-03 09:31:00,99,114,1,9,31,2.9490000000000003,3884.7000000000003,0.0010790833333333334
2024-01-03 09:32:00,32,72,1,9,32,1.832,3549.6000000000004,0.0009860000000000001
2024-01-03 09:33:00,306,81,1,9,33,2.331,3699.2999999999997,0.0010275833333333333
2024-01-03 09:34:00,934,652,3,9,34,17.234,8170.200000000001,0.0022695000000000002
2024-01-03 09:35:00,469,48,1,9,35,1.6690000000000003,3500.7000000000003,0.0009724166666666668
2024-01-03 09:36:00,923,110,1,9,36,3.673,4101.9,0.0011394166666666666
2024-01-03 09:37:00,524,358,2,9,37,9.474,5842.2,0.0016228333333333333
2024-01-03 09:38:00,2224,865,3,9,38,23.849,10154.699999999999,0.00282075
2024-01-03 09:39:00,566,732,2,9,39,18.866,8659.8,0.0024054999999999997
2024-01-03 09:40:00,4046,1966,5,9,40,53.196000000000005,18958.800000000003,0.005266333333333334
2024-01-03 09:41:00,874,566,2,9,41,15.024000000000001,7507.200000000001,0.0020853333333333336
2024-01-03 09:42:00,80,567,2,9,42,14.255,7276.5,0.00202125
2024-01-03 09:43:00,3983,2067,5,9,43,55.658,19697.399999999998,0.0054715
2024-01-03 09:44:00,1559,413,1,9,44,11.884,6565.200000000001,0.0018236666666666668
2024-01-03 09:45:00,0,0,0,9,45,0.0,3000.0,0.0008333333333333334
2024-01-03 09:46:00,280,71,1,9,46,2.055,3616.5,0.0010045833333333332
2024-01-03 09:47:00,0,0,0,9,47,0.0,3000.0,0.0008333333333333334
2024-01-03 09:48:00,1020,349,1,9,48,9.745,5923.5,0.0016454166666666668
2024-01-03 09:49:00,179,322,1,9,49,8.229000000000001,5468.700000000001,0.0015190833333333334
2024-01-03 09:50:00,539,322,2,9,50,8.589,5576.700000000001,0.0015490833333333335
2024-01-03 09:51:00,450,764,2,9,51,19.55,8865.0,0.0024625
2024-01-03 09:52:00,1733,1071,4,9,52,28.508000000000003,11552.400000000001,0.0032090000000000005
2024-01-03 09:53:00,0,0,0,9,53,0.0,3000.0,0.0008333333333333334
2024-01-03 09:54:00,2358,594,2,9,54,17.208000000000002,8162.4000000000015,0.002267333333333334
2024-01-03 09:55:00,1289,351,3,9,55,10.064,6019.200000000001,0.0016720000000000003
2024-01-03 09:56:00,310,733,3,9,56,18.634999999999998,8590.5,0.00238625
2024-01-03 09:57:00,1416,321,3,9,57,9.441,5832.3,0.0016200833333333334
2024-01-03 09:58:00,354,207,1,9,58,5.529000000000001,4658.7,0.0012940833333333333
2024-01-03 09:59:00,201,321,1,9,59,8.226,5467.8,0.0015188333333333334
2024-01-03 10:00:00,1354,381,1,10,0,10.879000000000001,6263.700000000001,0.001739916666666667
2024-01-03 10:01:00,0,0,0,10,1,0.0,3000.0,0.0008333333333333334
2024-01-03 10:02:00,1723,205,1,10,2,6.848,5054.4,0.0014039999999999999
2024-01-03 10:03:00,2121,981,3,10,3,26.646,10993.800000000001,0.0030538333333333337
2024-01-03 10:04:00,2255,1149,4,10,4,30.98,12294.0,0.003415
2024-01-03 10:05:00,0,0,0,10,5,0.0,3000.0,0.0008333333333333334
2024-01-03 10:06:00,741,771,2,10,6,20.016000000000002,9004.8,0.0025013333333333333
2024-01-03 10:07:00,2664,1453,5,10,7,38.989000000000004,14696.7,0.0040824166666666665
2024-01-03 10:08:00,478,786,3,10,8,20.128000000000004,9038.400000000001,0.002510666666666667
2024-01-03 10:09:00,854,219,1,10,9,6.329000000000001,4898.700000000001,0.0013607500000000002
2024-01-03 10:10:00,3051,647,3,10,10,19.226,8767.8,0.0024354999999999997
2024-01-03 10:11:00,1338,657,2,10,11,17.763,8328.9,0.0023135833333333333
2024-01-03 10:12:00,0,0,0,10,12,0.0,3000.0,0.0008333333333333334
2024-01-03 10:13:00,827,408,1,10,13,11.027000000000001,6308.1,0.0017522500000000001
2024-01-03 10:14:00,0,0,0,10,14,0.0,3000.0,0.0008333333333333334
2024-01-03 10:15:00,2181,755,2,10,15,21.056,9316.800000000001,0.0025880000000000005
2024-01-03 10:16:00,4430,1284,4,10,16,36.53,13959.0,0.0038775
2024-01-03 10:17:00,618,485,1,10,17,12.743,6822.9,0.0018952499999999998
2024-01-03 10:18:00,1555,410,2,10,18,11.805,6541.5,0.0018170833333333333
2024-01-03 10:19:00,2485,1000,4,10,19,27.485,11245.5,0.00312375
2024-01-03 10:20:00,116,954,2,10,20,23.966,10189.800000000001,0.0028305
2024-01-03 10:21:00,2549,690,2,10,21,19.799,8939.699999999999,0.0024832499999999998
2024-01-03 10:22:00,2774,2040,4,10,22,53.774,19132.2,0.0053145
2024-01-03 10:23:00,5514,814,4,10,23,25.864,10759.199999999999,0.0029886666666666664
2024-01-03 10:24:00,122,85,1,10,24,2.247,3674.1,0.0010205833333333334
2024-01-03 10:25:00,2510,1104,4,10,25,30.110000000000003,12033.000000000002,0.0033425000000000004
2024-01-03 10:26:00,63,705,1,10,26,17.688,8306.4,0.002307333333333333
2024-01-03 10:27:00,2568,821,2,10,27,23.093000000000004,9927.900000000001,0.0027577500000000002
2024-01-03 10:28:00,2026,513,2,10,28,14.851,7455.3,0.0020709166666666667
2024-01-03 10:29:00,1810,418,1,10,29,12.260000000000002,6678.0,0.001855
2024-01-03 10:30:00,0,0,0,10,30,0.0,3000.0,0.0008333333333333334
2024-01-03 10:31:00,921,71,2,10,31,2.696,3808.8,0.0010580000000000001
2024-01-03 10:32:00,828,802,3,10,32,20.878,9263.4,0.0025731666666666667
2024-01-03 10:33:00,850,249,2,10,33,7.075,5122.5,0.0014229166666666667
2024-01-03 10:34:00,1380,321,1,10,34,9.405000000000001,5821.5,0.0016170833333333334
2024-01-03 10:35:00,1028,1350,3,10,35,34.778,13433.4,0.0037315
2024-01-03 10:36:00,806,879,3,10,36,22.781000000000002,9834.300000000001,0.0027317500000000002
2024-01-03 10:37:00,7340,2933,6,10,37,60.0,21000.0,0.005833333333333334
2024-01-03 10:38:00,4223,2288,5,10,38,60.0,21000.0,0.005833333333333334
2024-01-03 10:39:00,317,498,2,10,39,12.767000000000001,6830.1,0.00189725
2024-01-03 10:40:00,0,0,0,10,40,0.0,3000.0,0.0008333333333333334
2024-01-03 10:41:00,1951,611,2,10,41,17.226,8167.799999999999,0.002268833333333333
2024-01-03 10:42:00,375,291,1,10,42,7.65,5295.0,0.0014708333333333333
2024-01-03 10:43:00,28,36,1,10,43,0.928,3278.4000000000005,0.0009106666666666668
2024-01-03 10:44:00,652,301,1,10,44,8.177,5453.1,0.00151475
2024-01-03 10:45:00,1836,1464,3,10,45,38.436,14530.800000000001,0.004036333333333334
2024-01-03 10:46:00,3624,816,4,10,46,24.024,10207.199999999999,0.002835333333333333
2024-01-03 10:47:00,3360,1035,3,10,47,29.235,11770.5,0.0032695833333333335
2024-01-03 10:48:00,2341,614,2,10,48,17.691000000000003,8307.300000000001,0.002307583333333334
2024-01-03 10:49:00,1263,284,1,10,49,8.363000000000001,5508.900000000001,0.0015302500000000001
2024-01-03 10:50:00,1294,1096,4,10,50,28.694000000000003,11608.2,0.0032245000000000004
2024-01-03 10:51:00,1499,602,2,10,51,16.549,7964.7,0.002212416666666667
2024-01-03 10:52:00,42,177,2,10,52,4.467,4340.1,0.0012055833333333335
2024-01-03 10:53:00,3525,1222,3,10,53,34.075,13222.500000000002,0.003672916666666667
2024-01-03 10:54:00,103,143,1,10,54,3.6780000000000004,4103.400000000001,0.0011398333333333334
2024-01-03 10:55:00,575,124,1,10,55,3.6750000000000003,4102.5,0.0011395833333333334
2024-01-03 10:56:00,2338,381,2,10,56,11.863,6558.9,0.0018219166666666666
2024-01-03 10:57:00,317,1163,4,10,57,29.392000000000003,11817.6,0.003282666666666667
2024-01-03 10:58:00,2783,657,3,10,58,19.208000000000002,8762.400000000001,0.0024340000000000004
2024-01-03 10:59:00,2824,2071,6,10,59,54.599000000000004,19379.7,0.00538325
2024-01-03 11:00:00,47,401,2,11,0,10.072000000000001,6021.6,0.0016726666666666667
2024-01-03 11:01:00,2250,1921,6,11,1,50.275000000000006,18082.500000000004,0.005022916666666668
2024-01-03 11:02:00,3525,268,3,11,2,10.225,6067.5,0.0016854166666666667
2024-01-03 11:03:00,1617,771,4,11,3,20.892000000000003,9267.6,0.0025743333333333334
2024-01-03 11:04:00,1612,955,4,11,4,25.487000000000002,10646.1,0.0029572500000000002
2024-01-03 11:05:00,2959,1205,5,11,5,33.084,12925.2,0.0035903333333333334
2024-01-03 11:06:00,1570,1030,4,11,6,27.32,11196.0,0.00311
2024-01-03 11:07:00,234,93,1,11,7,2.559,3767.7000000000003,0.0010465833333333334
2024-01-03 11:08:00,1030,60,2,11,8,2.5300000000000002,3759.0,0.0010441666666666668
2024-01-03 11:09:00,112,544,3,11,9,13.712000000000002,7113.6,0.001976
2024-01-03 11:10:00,448,268,1,11,10,7.148000000000001,5144.4,0.001429
2024-01-03 11:11:00,379,362,4,11,11,9.429,5828.7,0.0016190833333333333
2024-01-03 11:12:00,2245,748,4,11,12,20.945,9283.5,0.00257875
2024-01-03 11:13:00,1784,2064,7,11,13,53.384,19015.2,0.005282
2024-01-03 11:14:00,2965,875,6,11,14,24.84,10452.0,0.0029033333333333333
2024-01-03 11:15:00,1282,677,5,11,15,18.207,8462.1,0.0023505833333333334
2024-01-03 11:16:00,1666,548,4,11,16,15.366000000000001,7609.8,0.0021138333333333334
2024-01-03 11:17:00,1696,471,3,11,17,13.471,7041.3,0.0019559166666666666
2024-01-03 11:18:00,2936,1192,5,11,18,32.736000000000004,12820.800000000003,0.0035613333333333343
2024-01-03 11:19:00,2606,401,3,11,19,12.631,6789.3,0.0018859166666666668
2024-01-03 11:20:00,3590,1702,7,11,20,46.14,16842.0,0.004678333333333333
2024-01-03 11:21:00,2635,430,5,11,21,13.385,7015.5,0.00194875
2024-01-03 11:22:00,1855,815,4,11,22,22.23,9669.0,0.0026858333333333335
2024-01-03 11:23:00,2059,1224,5,11,23,32.659,12797.699999999999,0.0035549166666666663
2024-01-03 11:24:00,3663,1310,6,11,24,36.413,13923.9,0.00386775
2024-01-03 11:25:00,5460,1500,8,11,25,42.96,15888.0,0.004413333333333333
2024-01-03 11:26:00,2480,903,4,11,26,25.055000000000003,10516.500000000002,0.0029212500000000007
2024-01-03 11:27:00,3596,796,5,11,27,23.496000000000002,10048.8,0.002791333333333333
2024-01-03 11:28:00,1424,1086,5,11,28,28.574,11572.2,0.0032145000000000003
2024-01-03 11:29:00,2931,932,8,11,29,26.231,10869.3,0.00301925
2024-01-03 11:30:00,3780,1908,7,11,30,51.480000000000004,18444.0,0.005123333333333333
2024-01-03 11:31:00,1231,63,3,11,31,2.806,3841.8,0.0010671666666666668
2024-01-03 11:32:00,678,52,2,11,32,1.9780000000000002,3593.4,0.0009981666666666667
2024-01-03 11:33:00,1863,1088,3,11,33,29.063000000000002,11718.900000000001,0.0032552500000000003
2024-01-03 11:34:00,3180,653,6,11,34,19.505,8851.5,0.00245875
2024-01-03 11:35:00,5838,1297,13,11,35,38.263000000000005,14478.900000000001,0.004021916666666667
2024-01-03 11:36:00,6916,757,12,11,36,25.841,10752.300000000001,0.0029867500000000003
2024-01-03 11:37:00,3905,2523,12,11,37,60.0,21000.0,0.005833333333333334
2024-01-03 11:38:00,6237,2522,14,11,38,60.0,21000.0,0.005833333333333334
2024-01-03 11:39:00,2984,314,6,11,39,10.834,6250.2,0.0017361666666666667
2024-01-03 11:40:00,8479,1910,12,11,40,56.229,19868.7,0.005519083333333333
2024-01-03 11:41:00,11371,2269,13,11,41,60.0,21000.0,0.005833333333333334
2024-01-03 11:42:00,7622,1752,11,11,42,51.422000000000004,18426.600000000002,0.005118500000000001
2024-01-03 11:43:00,4719,1133,6,11,43,33.044000000000004,12913.2,0.0035870000000000003
2024-01-03 11:44:00,6045,1498,11,11,44,43.495000000000005,16048.500000000002,0.004457916666666667
2024-01-03 11:45:00,8507,2273,11,11,45,60.0,21000.0,0.005833333333333334
2024-01-03 11:46:00,4698,611,10,11,46,19.973,8991.9,0.00249775
2024-01-03 11:47:00,2866,381,5,11,47,12.391,6717.300000000001,0.001865916666666667
2024-01-03 11:48:00,2542,302,5,11,48,10.092,6027.6,0.0016743333333333334
2024-01-03 11:49:00,1667,1818,4,11,49,47.117000000000004,17135.100000000002,0.004759750000000001
2024-01-03 11:50:00,4304,2098,4,11,50,56.754000000000005,20026.2,0.005562833333333334
2024-01-03 11:51:00,1764,1293,2,11,51,34.089000000000006,13226.7,0.0036740833333333335
2024-01-03 11:52:00,3835,884,5,11,52,25.935000000000002,10780.5,0.0029945833333333335
2024-01-03 11:53:00,811,471,2,11,53,12.586,6775.800000000001,0.001882166666666667
2024-01-03 11:54:00,646,471,1,11,54,12.421000000000001,6726.3,0.0018684166666666667
2024-01-03 11:55:00,2138,439,4,11,55,13.113000000000001,6933.9,0.0019260833333333332
2024-01-03 11:56:00,2855,526,2,11,56,16.005,7801.5,0.0021670833333333334
2024-01-03 11:57:00,793,162,1,11,57,4.843,4452.9,0.0012369166666666665
2024-01-03 11:58:00,1165,95,2,11,58,3.54,4062.0,0.0011283333333333334
2024-01-03 11:59:00,563,28,2,11,59,1.2630000000000001,3378.9,0.0009385833333333334
2024-01-03 12:00:00,140,18,1,12,0,0.5900000000000001,3177.0,0.0008825
2024-01-03 12:01:00,0,0,0,12,1,0.0,3000.0,0.0008333333333333334
2024-01-03 12:02:00,4063,1182,5,12,2,33.613,13083.9,0.0036344166666666664
2024-01-03 12:03:00,1817,321,2,12,3,9.842,5952.6,0.0016535
2024-01-03 12:04:00,0,0,0,12,4,0.0,3000.0,0.0008333333333333334
2024-01-03 12:05:00,85,558,1,12,5,14.035000000000002,7210.500000000001,0.0020029166666666667
2024-01-03 12:06:00,216,22,1,12,6,0.766,3229.8,0.0008971666666666667
2024-01-03 12:07:00,769,768,2,12,7,19.969,8990.7,0.002497416666666667
2024-01-03 12:08:00,1584,370,2,12,8,10.834,6250.2,0.0017361666666666667
2024-01-03 12:09:00,3060,917,4,12,9,25.985,10795.5,0.00299875
2024-01-03 12:10:00,1779,377,1,12,10,11.204,6361.200000000001,0.0017670000000000001
2024-01-03 12:11:00,3672,958,4,12,11,27.622000000000003,11286.6,0.0031351666666666667
2024-01-03 12:12:00,2275,614,4,12,12,17.625,8287.5,0.0023020833333333335
2024-01-03 12:13:00,5351,1043,5,12,13,31.426000000000002,12427.8,0.0034521666666666663
2024-01-03 12:14:00,722,778,4,12,14,20.172000000000004,9051.600000000002,0.002514333333333334
2024-01-03 12:15:00,0,0,0,12,15,0.0,3000.0,0.0008333333333333334
2024-01-03 12:16:00,543,697,2,12,16,17.968,8390.4,0.0023306666666666667
2024-01-03 12:17:00,0,0,0,12,17,0.0,3000.0,0.0008333333333333334
2024-01-03 12:18:00,1479,744,3,12,18,20.079,9023.7,0.0025065833333333333
2024-01-03 12:19:00,1521,565,2,12,19,15.646,7693.8,0.0021371666666666666
2024-01-03 12:20:00,3269,1384,6,12,20,37.869,14360.699999999999,0.003989083333333333
2024-01-03 12:21:00,945,372,1,12,21,10.245000000000001,6073.5,0.0016870833333333334
2024-01-03 12:22:00,1760,412,1,12,22,12.06,6618.0,0.0018383333333333333
2024-01-03 12:23:00,0,0,0,12,23,0.0,3000.0,0.0008333333333333334
2024-01-03 12:24:00,3845,913,3,12,24,26.67,11001.0,0.003055833333333333
2024-01-03 12:25:00,0,0,0,12,25,0.0,3000.0,0.0008333333333333334
2024-01-03 12:26:00,375,226,1,12,26,6.025,4807.5,0.0013354166666666666
2024-01-03 12:27:00,2259,375,1,12,27,11.634,6490.200000000001,0.0018028333333333336
2024-01-03 12:28:00,1133,243,1,12,28,7.208,5162.4,0.001434
2024-01-03 12:29:00,3424,650,3,12,29,19.674,8902.199999999999,0.002472833333333333
2024-01-03 12:30:00,5183,2510,7,12,30,60.0,21000.0,0.005833333333333334
2024-01-03 12:31:00,3431,1572,3,12,31,42.731,15819.300000000001,0.004394250000000001
2024-01-03 12:32:00,1563,501,1,12,32,14.088000000000001,7226.4,0.002007333333333333
2024-01-03 12:33:00,1200,459,1,12,33,12.675,6802.5,0.0018895833333333334
2024-01-03 12:34:00,1676,970,3,12,34,25.926,10777.8,0.002993833333333333
2024-01-03 12:35:00,1731,1573,2,12,35,41.056000000000004,15316.800000000003,0.004254666666666668
2024-01-03 12:36:00,1549,998,2,12,36,26.499000000000002,10949.7,0.0030415833333333336
2024-01-03 12:37:00,2046,355,1,12,37,10.921,6276.299999999999,0.0017434166666666666
2024-01-03 12:38:00,3565,733,2,12,38,21.89,9567.0,0.0026575
2024-01-03 12:39:00,1508,278,1,12,39,8.458,5537.4,0.0015381666666666666
2024-01-03 12:40:00,0,0,0,12,40,0.0,3000.0,0.0008333333333333334
2024-01-03 12:41:00,599,331,1,12,41,8.874,5662.2,0.0015728333333333332
2024-01-03 12:42:00,0,0,0,12,42,0.0,3000.0,0.0008333333333333334
2024-01-03 12:43:00,1258,797,3,12,43,21.183,9354.9,0.0025985833333333334
2024-01-03 12:44:00,443,379,1,12,44,9.918,5975.4,0.0016598333333333333
2024-01-03 12:45:00,0,0,0,12,45,0.0,3000.0,0.0008333333333333334
2024-01-03 12:46:00,41,44,1,12,46,1.141,3342.3,0.0009284166666666667
2024-01-03 12:47:00,1321,491,1,12,47,13.596,7078.8,0.0019663333333333334
2024-01-03 12:48:00,0,0,0,12,48,0.0,3000.0,0.0008333333333333334
2024-01-03 12:49:00,0,0,0,12,49,0.0,3000.0,0.0008333333333333334
2024-01-03 12:50:00,1311,517,1,12,50,14.236,7270.8,0.0020196666666666666
2024-01-03 12:51:00,2961,792,2,12,51,22.761,9828.3,0.002730083333333333
2024-01-03 12:52:00,54,612,1,12,52,15.354000000000001,7606.200000000001,0.0021128333333333338
2024-01-03 12:53:00,0,0,0,12,53,0.0,3000.0,0.0008333333333333334
2024-01-03 12:54:00,2248,596,1,12,54,17.148,8144.400000000001,0.0022623333333333336
2024-01-03 12:55:00,795,652,2,12,55,17.095000000000002,8128.500000000001,0.0022579166666666668
2024-01-03 12:56:00,1506,1210,2,12,56,31.756,12526.800000000001,0.003479666666666667
2024-01-03 12:57:00,0,0,0,12,57,0.0,3000.0,0.0008333333333333334
2024-01-03 12:58:00,2750,817,2,12,58,23.175,9952.5,0.0027645833333333333
2024-01-03 12:59:00,82,1075,2,12,59,26.957,11087.1,0.00307975
2024-01-03 13:00:00,3044,860,3,13,0,24.544,10363.2,0.002878666666666667
2024-01-03 13:01:00,876,34,1,13,1,1.726,3517.7999999999997,0.0009771666666666665
2024-01-03 13:02:00,259,575,2,13,2,14.634,7390.200000000001,0.0020528333333333336
2024-01-03 13:03:00,1086,350,3,13,3,9.836,5950.8,0.001653
2024-01-03 13:04:00,342,179,2,13,4,4.817,4445.1,0.0012347500000000002
2024-01-03 13:05:00,665,376,1,13,5,10.065000000000001,6019.5,0.0016720833333333334
2024-01-03 13:06:00,383,662,2,13,6,16.933,8079.9,0.0022444166666666667
