Actual_Energy,Predicted_Energy,Confidence,CBIS_Decision,CBIS_Energy_J
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
10017.6,10278.692,0.9739,STAY_ACTIVE,10278.6923828125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
9116.7,9051.7295,0.9929,STAY_ACTIVE,9051.7294921875
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
8043.6,8051.741,0.999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20997.662,0.9999,STAY_ACTIVE,20997.662109375
21000.0,21022.256,0.9989,STAY_ACTIVE,21022.255859375
17135.100000000002,17240.686,0.9938,STAY_ACTIVE,17240.685546875
17453.399999999998,17488.52,0.998,STAY_ACTIVE,17488.51953125
8557.2,8586.839,0.9965,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
12555.0,12558.253,0.9997,STAY_ACTIVE,12558.2529296875
5151.0,5160.0327,0.9982,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5955.9,5967.091,0.9981,SCALE_DOWN,3000.0
6748.5,6769.9194,0.9968,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3193.5,3195.5598,0.9994,SCALE_DOWN,3000.0
8986.800000000001,8954.992,0.9965,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4069.5,4099.7876,0.9926,SCALE_DOWN,3000.0
21000.0,21001.172,0.9999,STAY_ACTIVE,21001.171875
6847.200000000001,6812.9834,0.995,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
16410.6,16422.898,0.9993,STAY_ACTIVE,16422.8984375
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
17055.899999999998,17017.043,0.9977,STAY_ACTIVE,17017.04296875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
9233.4,9222.953,0.9989,STAY_ACTIVE,9222.953125
5960.1,5961.0347,0.9998,SCALE_DOWN,3000.0
7668.9,7649.8276,0.9975,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
3719.7,3686.3958,0.991,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.07,1.0,STAY_ACTIVE,21000.0703125
5898.0,5889.3604,0.9985,SCALE_DOWN,3000.0
5677.5,5656.5,0.9963,SCALE_DOWN,3000.0
15245.1,15389.692,0.9905,STAY_ACTIVE,15389.6923828125
5237.4,5226.085,0.9978,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
20297.1,20334.049,0.9982,STAY_ACTIVE,20334.048828125
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4935.3,4954.2246,0.9962,SCALE_DOWN,3000.0
7966.200000000001,7968.7896,0.9997,SCALE_DOWN,3000.0
5305.8,5295.069,0.998,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20998.89,0.9999,STAY_ACTIVE,20998.890625
21000.0,20924.209,0.9964,STAY_ACTIVE,20924.208984375
12137.4,12122.224,0.9987,STAY_ACTIVE,12122.2236328125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
10934.4,10970.875,0.9967,STAY_ACTIVE,10970.875
21000.0,21001.158,0.9999,STAY_ACTIVE,21001.158203125
7065.0,7045.529,0.9972,SCALE_DOWN,3000.0
19958.699999999997,20247.846,0.9855,STAY_ACTIVE,20247.845703125
5330.700000000001,5315.1274,0.9971,SCALE_DOWN,3000.0
4548.0,4537.9526,0.9978,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
9435.6,9412.781,0.9976,STAY_ACTIVE,9412.78125
21000.0,21002.47,0.9999,STAY_ACTIVE,21002.470703125
6829.5,6858.4653,0.9958,SCALE_DOWN,3000.0
8075.700000000001,8068.094,0.9991,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
14736.6,14753.727,0.9988,STAY_ACTIVE,14753.7265625
4573.5,4549.988,0.9949,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20997.033,0.9999,STAY_ACTIVE,20997.033203125
4533.3,4515.7954,0.9961,SCALE_DOWN,3000.0
3401.4,3381.238,0.9941,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5368.200000000001,5384.0376,0.997,SCALE_DOWN,3000.0
12638.1,12594.234,0.9965,STAY_ACTIVE,12594.234375
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
8786.4,8782.748,0.9996,SCALE_DOWN,3000.0
9354.9,9352.502,0.9997,STAY_ACTIVE,9352.501953125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
7652.700000000001,7648.116,0.9994,SCALE_DOWN,3000.0
5499.3,5495.9956,0.9994,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20998.27,0.9999,STAY_ACTIVE,20998.26953125
7546.800000000001,7557.8574,0.9985,SCALE_DOWN,3000.0
15206.4,15189.27,0.9989,STAY_ACTIVE,15189.26953125
11793.9,11824.759,0.9974,STAY_ACTIVE,11824.7587890625
21000.0,21013.672,0.9993,STAY_ACTIVE,21013.671875
21000.0,20999.299,1.0,STAY_ACTIVE,20999.298828125
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
10104.6,10082.571,0.9978,STAY_ACTIVE,10082.5712890625
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
4017.599999999999,4043.0754,0.9937,SCALE_DOWN,3000.0
21000.0,20999.95,1.0,STAY_ACTIVE,20999.94921875
4017.9,4046.4028,0.9929,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5948.700000000001,5945.1,0.9994,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
4292.1,4268.6504,0.9945,SCALE_DOWN,3000.0
10856.4,10856.55,1.0,STAY_ACTIVE,10856.5498046875
3433.5,3410.75,0.9934,SCALE_DOWN,3000.0
3408.0,3416.109,0.9976,SCALE_DOWN,3000.0
13012.2,13019.738,0.9994,STAY_ACTIVE,13019.73828125
7461.6,7477.9243,0.9978,SCALE_DOWN,3000.0
16622.7,16680.188,0.9965,STAY_ACTIVE,16680.1875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
11861.4,11846.719,0.9988,STAY_ACTIVE,11846.71875
7427.1,7446.878,0.9973,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
13810.2,13868.89,0.9958,STAY_ACTIVE,13868.8896484375
11988.3,12096.378,0.991,STAY_ACTIVE,12096.3779296875
5850.0,5919.3447,0.9881,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,20998.8,0.9999,STAY_ACTIVE,20998.80078125
16910.100000000002,16957.15,0.9972,STAY_ACTIVE,16957.150390625
14550.9,14577.848,0.9981,STAY_ACTIVE,14577.84765625
13712.7,13487.264,0.9836,STAY_ACTIVE,13487.263671875
5503.5,5520.513,0.9969,SCALE_DOWN,3000.0
15185.1,15168.834,0.9989,STAY_ACTIVE,15168.833984375
21000.0,20999.852,1.0,STAY_ACTIVE,20999.8515625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
16209.6,16180.892,0.9982,STAY_ACTIVE,16180.8916015625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15645.3,15626.79,0.9988,STAY_ACTIVE,15626.7900390625
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,20999.969,1.0,STAY_ACTIVE,20999.96875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
11641.8,11628.667,0.9989,STAY_ACTIVE,11628.6669921875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
4309.8,4335.0947,0.9941,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
13524.3,13550.207,0.9981,STAY_ACTIVE,13550.20703125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4038.0,4007.1997,0.9924,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.562,1.0,STAY_ACTIVE,20999.5625
11544.6,11518.298,0.9977,STAY_ACTIVE,11518.2978515625
21000.0,21000.092,1.0,STAY_ACTIVE,21000.091796875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5031.9,5055.728,0.9953,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
8271.0,8290.432,0.9977,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,20998.574,0.9999,STAY_ACTIVE,20998.57421875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
13354.2,13361.094,0.9995,STAY_ACTIVE,13361.09375
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
8705.1,8674.7705,0.9965,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5206.799999999999,5236.182,0.9944,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3107.7,3085.592,0.9929,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
6810.0,6814.9297,0.9993,SCALE_DOWN,3000.0
5962.2,5941.8047,0.9966,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
11073.3,11088.401,0.9986,STAY_ACTIVE,11088.4013671875
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7368.3,7408.767,0.9945,SCALE_DOWN,3000.0
6104.7,6101.6743,0.9995,SCALE_DOWN,3000.0
5984.4,5990.743,0.9989,SCALE_DOWN,3000.0
7644.6,7632.675,0.9984,SCALE_DOWN,3000.0
7535.4,7674.4385,0.9815,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7293.9,7301.023,0.999,SCALE_DOWN,3000.0
5165.1,5192.545,0.9947,SCALE_DOWN,3000.0
5075.4,5075.6577,0.9999,SCALE_DOWN,3000.0
11043.3,11193.204,0.9864,STAY_ACTIVE,11193.2041015625
11020.500000000002,11062.209,0.9962,STAY_ACTIVE,11062.208984375
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
8630.4,8646.449,0.9981,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20986.107,0.9993,STAY_ACTIVE,20986.107421875
19115.7,19178.678,0.9967,STAY_ACTIVE,19178.677734375
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20983.393,0.9992,STAY_ACTIVE,20983.392578125
7566.9,7584.1694,0.9977,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
9356.4,9343.515,0.9986,STAY_ACTIVE,9343.5146484375
5060.700000000001,5051.719,0.9982,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15601.8,15591.625,0.9993,STAY_ACTIVE,15591.625
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
8010.0,7981.098,0.9964,SCALE_DOWN,3000.0
7677.3,7648.8647,0.9963,SCALE_DOWN,3000.0
17656.5,17501.041,0.9912,STAY_ACTIVE,17501.041015625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7302.0,7303.1133,0.9998,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20977.91,0.9989,STAY_ACTIVE,20977.91015625
12398.7,12426.403,0.9978,STAY_ACTIVE,12426.4033203125
7938.599999999999,7965.8,0.9966,SCALE_DOWN,3000.0
7187.4,7172.247,0.9979,SCALE_DOWN,3000.0
21000.0,21002.512,0.9999,STAY_ACTIVE,21002.51171875
7384.8,7400.2246,0.9979,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
6408.3,6390.506,0.9972,SCALE_DOWN,3000.0
12144.6,12035.132,0.991,STAY_ACTIVE,12035.1318359375
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
8951.7,8988.469,0.9959,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
6565.8,6586.0796,0.9969,SCALE_DOWN,3000.0
7225.800000000001,7245.3535,0.9973,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
13245.9,13239.109,0.9995,STAY_ACTIVE,13239.109375
5858.1,5879.4727,0.9964,SCALE_DOWN,3000.0
21000.0,21002.512,0.9999,STAY_ACTIVE,21002.51171875
11883.3,11873.512,0.9992,STAY_ACTIVE,11873.51171875
7995.300000000001,7998.504,0.9996,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.672,1.0,STAY_ACTIVE,20999.671875
12514.500000000002,12540.8125,0.9979,STAY_ACTIVE,12540.8125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
6411.9,6382.9756,0.9955,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7993.8,7977.891,0.998,SCALE_DOWN,3000.0
8721.9,8668.055,0.9938,SCALE_DOWN,3000.0
7368.6,7396.427,0.9962,SCALE_DOWN,3000.0
21000.0,20999.521,1.0,STAY_ACTIVE,20999.521484375
11266.5,11270.573,0.9996,STAY_ACTIVE,11270.5732421875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.562,1.0,STAY_ACTIVE,20999.5625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
10332.3,10375.807,0.9958,STAY_ACTIVE,10375.806640625
6487.8,6494.91,0.9989,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7495.5,7477.9883,0.9977,SCALE_DOWN,3000.0
21000.0,21018.312,0.9991,STAY_ACTIVE,21018.3125
7722.299999999999,7704.9185,0.9977,SCALE_DOWN,3000.0
8166.6,8209.767,0.9947,SCALE_DOWN,3000.0
14052.3,14099.878,0.9966,STAY_ACTIVE,14099.8779296875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5722.8,5757.8726,0.9939,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
17914.800000000003,17955.5,0.9977,STAY_ACTIVE,17955.5
7329.9,7322.579,0.999,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,21000.096,1.0,STAY_ACTIVE,21000.095703125
8559.9,8559.427,0.9999,SCALE_DOWN,3000.0
16299.9,16348.222,0.997,STAY_ACTIVE,16348.2216796875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
8948.1,8966.475,0.9979,SCALE_DOWN,3000.0
21000.0,20999.318,1.0,STAY_ACTIVE,20999.318359375
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
8445.6,8458.351,0.9985,SCALE_DOWN,3000.0
5566.5,5547.785,0.9966,SCALE_DOWN,3000.0
5149.8,5159.814,0.9981,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
6405.0,6396.893,0.9987,SCALE_DOWN,3000.0
4369.200000000001,4368.59,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
18796.5,18896.736,0.9947,STAY_ACTIVE,18896.736328125
5157.9,5144.7524,0.9975,SCALE_DOWN,3000.0
21000.0,20980.137,0.9991,STAY_ACTIVE,20980.13671875
5913.9,5941.3755,0.9954,SCALE_DOWN,3000.0
7578.0,7537.334,0.9946,SCALE_DOWN,3000.0
18780.9,18795.1,0.9992,STAY_ACTIVE,18795.099609375
13113.6,13118.654,0.9996,STAY_ACTIVE,13118.654296875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
18922.5,18846.084,0.996,STAY_ACTIVE,18846.083984375
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
16177.2,16129.016,0.997,STAY_ACTIVE,16129.015625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.562,1.0,STAY_ACTIVE,20999.5625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15315.600000000002,15239.082,0.995,STAY_ACTIVE,15239.08203125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
12897.3,12872.318,0.9981,STAY_ACTIVE,12872.318359375
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
17652.9,17652.303,1.0,STAY_ACTIVE,17652.302734375
9986.7,9974.022,0.9987,STAY_ACTIVE,9974.0224609375
11455.8,11448.89,0.9994,STAY_ACTIVE,11448.8896484375
3234.0,3211.222,0.993,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
17319.300000000003,17218.803,0.9942,STAY_ACTIVE,17218.802734375
6305.1,6304.821,1.0,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
13420.500000000002,13396.532,0.9982,STAY_ACTIVE,13396.5322265625
11248.2,11213.401,0.9969,STAY_ACTIVE,11213.4013671875
5813.1,5829.237,0.9972,SCALE_DOWN,3000.0
5569.200000000001,5580.517,0.998,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15136.8,15109.211,0.9982,STAY_ACTIVE,15109.2109375
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15582.6,15675.373,0.994,STAY_ACTIVE,15675.373046875
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
5657.1,5709.7573,0.9907,SCALE_DOWN,3000.0
6134.700000000001,6101.9165,0.9947,SCALE_DOWN,3000.0
10773.9,10752.368,0.998,STAY_ACTIVE,10752.3681640625
5940.6,5932.5166,0.9986,SCALE_DOWN,3000.0
15301.2,15302.2705,0.9999,STAY_ACTIVE,15302.2705078125
5110.799999999999,5126.3374,0.997,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3840.3,3844.3591,0.9989,SCALE_DOWN,3000.0
13608.9,13556.991,0.9962,STAY_ACTIVE,13556.9912109375
19329.9,19300.916,0.9985,STAY_ACTIVE,19300.916015625
6288.3,6310.209,0.9965,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
8485.8,8462.17,0.9972,SCALE_DOWN,3000.0
21000.0,21000.049,1.0,STAY_ACTIVE,21000.048828125
13383.6,13390.0205,0.9995,STAY_ACTIVE,13390.0205078125
10663.8,10669.009,0.9995,STAY_ACTIVE,10669.0087890625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
9289.2,9304.697,0.9983,STAY_ACTIVE,9304.697265625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
15067.8,15038.167,0.998,STAY_ACTIVE,15038.1669921875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
10177.2,10213.919,0.9964,STAY_ACTIVE,10213.9189453125
7045.5,7029.419,0.9977,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
5262.9,5301.888,0.9926,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3026.4,3032.5615,0.998,SCALE_DOWN,3000.0
17483.4,17417.227,0.9962,STAY_ACTIVE,17417.2265625
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4569.0,4547.0933,0.9952,SCALE_DOWN,3000.0
21000.0,20998.174,0.9999,STAY_ACTIVE,20998.173828125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
7626.6,7640.124,0.9982,SCALE_DOWN,3000.0
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4872.6,4866.276,0.9987,SCALE_DOWN,3000.0
21000.0,20997.863,0.9999,STAY_ACTIVE,20997.86328125
12945.900000000003,12930.509,0.9988,STAY_ACTIVE,12930.5087890625
8933.7,8927.684,0.9993,SCALE_DOWN,3000.0
17048.100000000002,17077.379,0.9983,STAY_ACTIVE,17077.37890625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.326,1.0,STAY_ACTIVE,20999.326171875
15614.1,15668.593,0.9965,STAY_ACTIVE,15668.5927734375
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
11719.2,11794.716,0.9936,STAY_ACTIVE,11794.7158203125
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
6354.0,6343.4146,0.9983,SCALE_DOWN,3000.0
9260.7,9265.421,0.9995,STAY_ACTIVE,9265.4208984375
21000.0,21000.078,1.0,STAY_ACTIVE,21000.078125
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4628.7,4630.547,0.9996,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
4482.9,4466.2686,0.9963,SCALE_DOWN,3000.0
9947.1,9945.179,0.9998,STAY_ACTIVE,9945.1787109375
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
17256.9,17360.182,0.994,STAY_ACTIVE,17360.181640625
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7179.000000000001,7155.2686,0.9967,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21013.338,0.9994,STAY_ACTIVE,21013.337890625
8880.3,8889.95,0.9989,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,20999.479,1.0,STAY_ACTIVE,20999.478515625
16828.2,16774.264,0.9968,STAY_ACTIVE,16774.263671875
3123.2999999999997,3132.0996,0.9972,SCALE_DOWN,3000.0
3504.0,3474.9434,0.9917,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
21000.0,20997.291,0.9999,STAY_ACTIVE,20997.291015625
5002.799999999999,4978.302,0.9951,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
7036.200000000001,6947.5864,0.9874,SCALE_DOWN,3000.0
8415.0,8453.094,0.9955,SCALE_DOWN,3000.0
7085.1,7106.1304,0.997,SCALE_DOWN,3000.0
21000.0,21000.047,1.0,STAY_ACTIVE,21000.046875
3381.2999999999997,3373.9287,0.9978,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
3000.0,3000.4214,0.9999,SCALE_DOWN,3000.0
12200.1,12191.73,0.9993,STAY_ACTIVE,12191.73046875
11727.3,11750.952,0.998,STAY_ACTIVE,11750.9521484375
8169.3,8151.2954,0.9978,SCALE_DOWN,3000.0
